customer_id,tenure_months,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,signup_month,cohort,churn
CUST_1175,24,103.47,2505.51,4,7,Month-to-Month,Credit Card,Young Adult,4,2023-04,0
CUST_1176,18,58.21,1069.47,5,5,Month-to-Month,Credit Card,Middle Age,5,2021-05,1
CUST_1177,36,38.35,1342.94,1,2,Month-to-Month,Electronic Check,Senior,12,2023-12,0
CUST_1178,2,86.34,116.53,1,2,Month-to-Month,Mailed Check,Middle Age,5,2023-05,1
CUST_1179,34,42.39,1566.42,3,2,Month-to-Month,Bank Transfer,Senior,4,2023-04,0
CUST_1180,18,61.28,1078.84,1,2,Month-to-Month,Bank Transfer,Middle Age,2,2023-02,1
CUST_1181,72,64.85,4704.16,5,1,Month-to-Month,Electronic Check,Middle Age,12,2023-12,0
CUST_1182,10,68.61,605.72,5,3,One Year,Electronic Check,Middle Age,8,2023-08,0
CUST_1183,24,83.78,1996.74,1,2,Month-to-Month,Credit Card,Middle Age,1,2023-01,1
CUST_1184,64,56.33,3598.76,2,6,Two Year,Electronic Check,Middle Age,9,2021-09,0
CUST_1185,2,64.53,152.7,5,6,Month-to-Month,Bank Transfer,Young Adult,6,2021-06,0
CUST_1186,66,69.71,4464.74,3,2,Month-to-Month,Credit Card,Middle Age,4,2023-04,0
CUST_1187,27,72.99,1979.04,2,5,Month-to-Month,Electronic Check,Middle Age,6,2023-06,1
CUST_1188,1,71.96,14.47,1,1,Month-to-Month,Electronic Check,Young Adult,11,2023-11,1
CUST_1189,8,78.72,645.98,4,3,Month-to-Month,Mailed Check,Middle Age,9,2021-09,1
CUST_1190,29,86.88,2467.7,5,5,One Year,Mailed Check,Senior,12,2021-12,0
CUST_1191,1,77.85,35.08,4,2,Month-to-Month,Electronic Check,Senior,12,2022-12,1
CUST_1192,20,79.07,1567.72,3,2,Two Year,Electronic Check,Senior,9,2022-09,0
CUST_1193,10,38.36,330.98,2,0,One Year,Credit Card,Young Adult,3,2022-03,0
CUST_1194,23,71.0,1609.22,4,3,Month-to-Month,Electronic Check,Middle Age,8,2021-08,1
CUST_1195,1,79.59,19.92,3,5,Month-to-Month,Mailed Check,Young Adult,1,2021-01,1
CUST_1196,49,84.58,4052.76,4,2,One Year,Bank Transfer,Middle Age,9,2021-09,0
CUST_1197,72,56.15,4093.7,4,4,One Year,Mailed Check,Senior,7,2021-07,0
CUST_1198,72,56.82,4026.24,3,1,Two Year,Bank Transfer,Senior,10,2023-10,0
CUST_1199,33,58.52,1922.23,5,4,One Year,Bank Transfer,Senior,7,2022-07,0
CUST_1200,3,80.73,279.83,4,3,Month-to-Month,Bank Transfer,Young Adult,6,2022-06,1
CUST_1201,34,90.68,3052.37,3,5,Month-to-Month,Bank Transfer,Young Adult,1,2022-01,1
CUST_1202,1,61.85,20.59,4,5,One Year,Bank Transfer,Senior,2,2023-02,1
CUST_1203,1,88.16,99.47,5,0,Month-to-Month,Electronic Check,Senior,11,2023-11,1
CUST_1204,9,72.47,708.13,3,1,Month-to-Month,Credit Card,Middle Age,3,2022-03,1
CUST_1205,16,67.51,1021.69,4,3,One Year,Credit Card,Middle Age,1,2023-01,0
CUST_1206,35,65.77,2294.44,1,3,Month-to-Month,Mailed Check,Middle Age,5,2021-05,0
CUST_1207,27,84.93,2206.49,5,6,Month-to-Month,Credit Card,Middle Age,11,2023-11,1
CUST_1208,14,76.51,1051.48,4,0,One Year,Electronic Check,Young Adult,5,2022-05,0
CUST_1209,7,115.52,810.35,2,4,Month-to-Month,Electronic Check,Middle Age,6,2022-06,1
CUST_1210,72,52.96,3770.39,3,5,One Year,Mailed Check,Middle Age,7,2023-07,0
CUST_1211,13,80.36,1021.83,4,1,One Year,Mailed Check,Young Adult,10,2021-10,0
CUST_1212,14,59.42,761.47,5,5,Month-to-Month,Bank Transfer,Senior,9,2021-09,1
CUST_1213,4,52.61,214.29,5,4,Month-to-Month,Electronic Check,Young Adult,7,2022-07,1
CUST_1214,38,69.78,2704.42,2,2,One Year,Electronic Check,Middle Age,6,2022-06,0
CUST_1215,28,72.75,1982.14,2,7,Month-to-Month,Credit Card,Middle Age,9,2023-09,1
CUST_1216,5,120.0,568.87,4,2,Month-to-Month,Mailed Check,Middle Age,2,2021-02,1
CUST_1217,2,66.32,157.77,1,2,Two Year,Bank Transfer,Young Adult,6,2023-06,0
CUST_1218,27,47.4,1340.4,5,2,One Year,Mailed Check,Middle Age,5,2022-05,0
CUST_1219,25,75.46,1811.84,1,2,Month-to-Month,Credit Card,Young Adult,12,2023-12,0
CUST_1220,7,28.51,191.13,1,5,Month-to-Month,Bank Transfer,Middle Age,6,2022-06,1
CUST_1221,72,68.16,4921.68,4,3,Two Year,Electronic Check,Young Adult,10,2022-10,0
CUST_1222,3,70.32,205.86,3,0,One Year,Electronic Check,Young Adult,1,2023-01,0
CUST_1223,13,85.89,992.73,3,0,Month-to-Month,Mailed Check,Senior,11,2023-11,0
CUST_1224,69,89.47,6198.48,3,1,One Year,Electronic Check,Middle Age,5,2022-05,0
CUST_1225,13,59.93,855.06,2,5,Month-to-Month,Bank Transfer,Young Adult,12,2021-12,1
CUST_1226,24,66.99,1613.59,5,5,Month-to-Month,Bank Transfer,Senior,8,2021-08,1
CUST_1227,12,54.68,604.6,2,1,Month-to-Month,Electronic Check,Young Adult,3,2022-03,0
CUST_1228,7,47.44,306.42,5,5,Month-to-Month,Electronic Check,Young Adult,3,2023-03,1
CUST_1229,72,76.2,5574.9,5,3,One Year,Electronic Check,Young Adult,11,2022-11,0
CUST_1230,12,44.53,579.86,5,5,Month-to-Month,Bank Transfer,Middle Age,7,2021-07,1
CUST_1231,53,61.71,3302.63,4,5,One Year,Electronic Check,Middle Age,7,2022-07,0
CUST_1232,6,50.1,318.42,3,2,Month-to-Month,Credit Card,Young Adult,12,2022-12,1
CUST_1233,5,80.99,371.89,2,4,Month-to-Month,Bank Transfer,Young Adult,2,2022-02,1
CUST_1234,1,106.03,96.0,2,1,Month-to-Month,Electronic Check,Middle Age,8,2021-08,1
CUST_1235,25,43.97,1095.35,4,2,Month-to-Month,Electronic Check,Middle Age,5,2021-05,1
CUST_1236,11,32.94,389.82,5,4,Month-to-Month,Credit Card,Senior,9,2023-09,1
CUST_1237,47,67.5,3247.95,3,5,Month-to-Month,Electronic Check,Middle Age,1,2023-01,1
CUST_1238,15,70.31,1110.57,1,1,One Year,Credit Card,Middle Age,11,2021-11,0
CUST_1239,72,74.37,5283.67,1,1,One Year,Mailed Check,Middle Age,4,2021-04,0
CUST_1240,4,61.07,255.48,4,1,One Year,Electronic Check,Middle Age,8,2022-08,0
CUST_1241,48,65.99,3204.36,3,1,One Year,Mailed Check,Middle Age,9,2023-09,0
CUST_1242,35,77.35,2738.19,1,1,One Year,Credit Card,Young Adult,9,2023-09,0
CUST_1243,35,90.81,3146.89,1,2,Month-to-Month,Bank Transfer,Middle Age,10,2022-10,0
CUST_1244,44,30.9,1505.31,2,2,Two Year,Bank Transfer,Senior,11,2023-11,0
CUST_1245,34,62.62,2065.23,3,5,Month-to-Month,Credit Card,Young Adult,1,2021-01,1
CUST_1246,23,74.28,1654.28,1,2,One Year,Electronic Check,Middle Age,1,2021-01,0
CUST_1247,3,51.64,166.6,2,5,One Year,Electronic Check,Middle Age,7,2021-07,1
CUST_1248,1,104.62,210.46,3,4,Month-to-Month,Bank Transfer,Young Adult,11,2021-11,1
CUST_1249,60,57.29,3395.59,5,6,Two Year,Electronic Check,Young Adult,12,2022-12,0
CUST_1250,23,69.17,1577.62,3,6,Month-to-Month,Credit Card,Young Adult,6,2023-06,1
CUST_1251,38,81.12,3136.42,4,6,Month-to-Month,Credit Card,Middle Age,7,2022-07,1
CUST_1252,15,58.17,871.66,2,1,Month-to-Month,Electronic Check,Middle Age,8,2022-08,0
CUST_1253,2,33.07,49.41,5,2,Month-to-Month,Bank Transfer,Middle Age,11,2021-11,0
CUST_1254,3,61.43,212.57,2,5,One Year,Bank Transfer,Young Adult,6,2022-06,0
CUST_1255,27,90.59,2459.56,2,5,Month-to-Month,Credit Card,Middle Age,10,2022-10,1
CUST_1256,13,63.26,873.9,1,2,Two Year,Credit Card,Young Adult,10,2022-10,0
CUST_1257,5,53.07,329.92,3,5,One Year,Electronic Check,Young Adult,12,2021-12,0
CUST_1258,16,88.51,1431.51,2,4,Month-to-Month,Credit Card,Middle Age,10,2022-10,1
CUST_1259,1,63.38,77.97,2,3,Month-to-Month,Bank Transfer,Middle Age,7,2021-07,1
CUST_1260,20,59.8,1206.71,4,2,Month-to-Month,Credit Card,Senior,11,2021-11,1
CUST_1261,7,72.99,535.39,4,2,Two Year,Mailed Check,Young Adult,7,2023-07,0
CUST_1262,38,85.42,3248.72,4,2,One Year,Electronic Check,Middle Age,7,2022-07,0
CUST_1263,8,117.63,941.01,2,2,Month-to-Month,Mailed Check,Middle Age,2,2021-02,0
CUST_1264,14,86.54,1271.39,5,3,Month-to-Month,Bank Transfer,Middle Age,3,2023-03,1
CUST_1265,1,93.2,169.01,3,6,Month-to-Month,Bank Transfer,Young Adult,10,2023-10,1
CUST_1266,1,59.88,0.0,2,1,Month-to-Month,Electronic Check,Middle Age,9,2023-09,1
CUST_1267,11,49.48,544.78,1,4,One Year,Credit Card,Middle Age,1,2021-01,0
CUST_1268,15,71.25,1034.32,5,1,One Year,Bank Transfer,Senior,8,2021-08,0
CUST_1269,21,72.14,1499.39,5,2,Month-to-Month,Bank Transfer,Senior,7,2022-07,1
CUST_1270,8,48.43,407.57,3,4,Two Year,Electronic Check,Senior,6,2021-06,0
CUST_1271,28,66.49,1895.19,5,2,Month-to-Month,Electronic Check,Middle Age,1,2022-01,0
CUST_1272,47,77.99,3659.92,3,2,Month-to-Month,Bank Transfer,Senior,9,2021-09,1
CUST_1273,36,77.21,2683.89,5,6,One Year,Mailed Check,Young Adult,2,2023-02,0
CUST_1274,1,80.09,31.84,3,4,Month-to-Month,Credit Card,Young Adult,10,2021-10,1
CUST_1275,15,75.82,1182.12,4,1,Month-to-Month,Credit Card,Middle Age,12,2022-12,1
CUST_1276,2,59.86,0.0,4,1,Month-to-Month,Bank Transfer,Senior,5,2022-05,0
CUST_1277,6,59.72,417.69,5,3,Month-to-Month,Bank Transfer,Middle Age,9,2023-09,1
CUST_1278,72,46.02,3339.5,5,3,Month-to-Month,Credit Card,Middle Age,12,2023-12,0
CUST_1279,3,105.7,382.91,3,3,One Year,Electronic Check,Middle Age,8,2023-08,1
CUST_1280,16,70.27,1114.39,3,4,Month-to-Month,Bank Transfer,Young Adult,10,2022-10,1
CUST_1281,23,65.5,1403.43,2,0,Month-to-Month,Credit Card,Middle Age,4,2021-04,0
CUST_1282,29,51.42,1512.7,4,3,Month-to-Month,Electronic Check,Young Adult,8,2021-08,0
CUST_1283,19,120.0,2343.73,2,3,Month-to-Month,Credit Card,Young Adult,9,2022-09,1
CUST_1284,1,48.53,94.77,2,2,Month-to-Month,Electronic Check,Young Adult,12,2022-12,1
CUST_1285,9,61.42,519.65,1,5,Two Year,Electronic Check,Middle Age,11,2022-11,0
CUST_1286,17,78.32,1335.78,3,2,One Year,Credit Card,Middle Age,5,2022-05,0
CUST_1287,2,82.0,137.36,1,4,Month-to-Month,Bank Transfer,Young Adult,1,2021-01,0
CUST_1288,10,89.16,850.64,1,3,One Year,Electronic Check,Middle Age,11,2023-11,1
CUST_1289,1,106.15,153.92,2,1,Month-to-Month,Electronic Check,Senior,6,2021-06,1
CUST_1290,1,80.12,20.24,1,1,Month-to-Month,Credit Card,Senior,4,2022-04,1
CUST_1291,12,48.88,541.87,3,3,One Year,Electronic Check,Senior,6,2023-06,0
CUST_1292,3,64.86,139.38,2,1,One Year,Bank Transfer,Young Adult,1,2021-01,0
CUST_1293,20,76.16,1448.69,3,3,Month-to-Month,Mailed Check,Young Adult,4,2022-04,1
CUST_1294,28,111.36,3125.4,5,7,Month-to-Month,Bank Transfer,Young Adult,5,2022-05,1
CUST_1295,38,42.04,1655.6,1,2,Month-to-Month,Electronic Check,Middle Age,6,2022-06,0
CUST_1296,5,94.05,461.01,2,4,Month-to-Month,Electronic Check,Middle Age,5,2021-05,1
CUST_1297,4,73.6,219.11,4,2,Month-to-Month,Electronic Check,Young Adult,2,2021-02,1
CUST_1298,2,86.76,215.52,3,2,One Year,Electronic Check,Senior,3,2021-03,0
CUST_1299,24,67.96,1715.33,1,2,Month-to-Month,Electronic Check,Senior,5,2022-05,0
CUST_1300,29,53.15,1509.04,3,1,Month-to-Month,Electronic Check,Middle Age,11,2021-11,0
CUST_1301,1,85.02,61.09,3,2,Month-to-Month,Bank Transfer,Middle Age,7,2023-07,1
CUST_1302,66,83.09,5509.72,5,4,One Year,Bank Transfer,Middle Age,4,2023-04,0
CUST_1303,1,89.44,170.53,3,2,Month-to-Month,Credit Card,Middle Age,11,2022-11,1
CUST_1304,18,69.73,1229.15,5,2,Month-to-Month,Electronic Check,Senior,6,2023-06,1
CUST_1305,29,58.0,1615.38,5,0,Month-to-Month,Bank Transfer,Young Adult,9,2022-09,0
CUST_1306,49,38.82,1933.75,5,1,One Year,Electronic Check,Middle Age,10,2021-10,0
CUST_1307,30,86.39,2631.65,1,3,Month-to-Month,Electronic Check,Young Adult,7,2022-07,0
CUST_1308,38,78.48,2982.55,3,4,Month-to-Month,Electronic Check,Middle Age,3,2022-03,0
CUST_1309,9,50.68,428.21,3,3,Month-to-Month,Credit Card,Middle Age,11,2021-11,1
CUST_1310,40,59.23,2418.92,5,4,Month-to-Month,Credit Card,Young Adult,5,2022-05,0
CUST_1311,2,60.66,147.72,3,3,Month-to-Month,Electronic Check,Young Adult,9,2022-09,1
CUST_1312,54,40.34,2139.94,3,7,Month-to-Month,Electronic Check,Young Adult,5,2023-05,1
CUST_1313,19,53.65,1021.8,5,1,Month-to-Month,Bank Transfer,Middle Age,3,2022-03,1
CUST_1314,40,47.32,1825.21,4,3,One Year,Credit Card,Middle Age,8,2023-08,0
CUST_1315,14,61.75,898.79,4,0,Month-to-Month,Electronic Check,Senior,7,2022-07,0
CUST_1316,24,55.23,1312.41,5,3,One Year,Credit Card,Young Adult,12,2021-12,0
CUST_1317,17,37.46,615.03,1,4,Month-to-Month,Electronic Check,Young Adult,5,2021-05,1
CUST_1318,31,110.45,3422.31,3,2,Two Year,Credit Card,Middle Age,5,2023-05,0
CUST_1319,2,95.05,192.12,3,1,Two Year,Electronic Check,Young Adult,1,2022-01,0
CUST_1320,1,54.42,99.17,4,3,One Year,Credit Card,Young Adult,8,2022-08,1
CUST_1321,6,75.45,482.25,5,5,Two Year,Credit Card,Middle Age,6,2022-06,0
CUST_1322,4,78.35,305.58,1,6,Month-to-Month,Bank Transfer,Senior,5,2023-05,1
CUST_1323,49,93.82,4635.36,5,4,One Year,Electronic Check,Senior,7,2023-07,0
CUST_1324,5,53.63,288.19,4,0,Month-to-Month,Credit Card,Young Adult,2,2023-02,1
CUST_1325,72,91.84,6591.15,4,4,One Year,Mailed Check,Young Adult,3,2023-03,0
CUST_1326,9,59.04,525.12,3,2,Month-to-Month,Bank Transfer,Middle Age,9,2023-09,0
CUST_1327,4,43.28,165.71,2,2,Month-to-Month,Mailed Check,Middle Age,5,2023-05,1
CUST_1328,37,84.48,3151.02,1,2,Two Year,Mailed Check,Middle Age,6,2021-06,0
CUST_1329,25,95.82,2377.15,1,3,Month-to-Month,Credit Card,Middle Age,8,2021-08,1
CUST_1330,16,120.0,1900.48,2,3,One Year,Electronic Check,Young Adult,3,2022-03,0
CUST_1331,19,46.01,972.63,4,4,One Year,Bank Transfer,Young Adult,1,2022-01,1
CUST_1332,30,83.98,2566.39,5,1,Month-to-Month,Bank Transfer,Senior,4,2023-04,0
CUST_1333,6,61.8,332.77,1,1,Month-to-Month,Credit Card,Middle Age,2,2021-02,0
CUST_1334,72,85.67,6196.79,2,2,Month-to-Month,Bank Transfer,Senior,9,2023-09,0
CUST_1335,72,40.59,2928.4,3,3,Two Year,Credit Card,Middle Age,4,2021-04,0
CUST_1336,25,44.74,1138.08,3,3,Two Year,Credit Card,Middle Age,9,2021-09,0
CUST_1337,5,54.48,279.27,4,5,One Year,Credit Card,Young Adult,7,2021-07,1
CUST_1338,27,71.58,1992.14,1,3,One Year,Electronic Check,Middle Age,7,2021-07,0
CUST_1339,1,57.18,74.46,5,0,Month-to-Month,Bank Transfer,Senior,1,2023-01,0
CUST_1340,1,83.18,80.08,1,5,Month-to-Month,Bank Transfer,Young Adult,2,2023-02,1
CUST_1341,7,90.54,685.89,3,1,Month-to-Month,Credit Card,Young Adult,7,2023-07,1
CUST_1342,14,81.99,1159.52,1,2,Month-to-Month,Electronic Check,Middle Age,12,2021-12,1
CUST_1343,48,102.38,4920.31,3,5,Month-to-Month,Electronic Check,Middle Age,5,2022-05,1
CUST_1344,31,78.32,2443.62,2,4,Month-to-Month,Electronic Check,Middle Age,7,2023-07,0
CUST_1345,32,45.66,1456.44,2,1,One Year,Electronic Check,Middle Age,3,2023-03,0
CUST_1346,13,97.27,1264.97,3,4,Month-to-Month,Credit Card,Middle Age,8,2022-08,1
CUST_1347,10,57.9,549.67,5,10,Month-to-Month,Electronic Check,Middle Age,4,2023-04,1
CUST_1348,11,88.21,932.75,5,3,Month-to-Month,Electronic Check,Middle Age,8,2023-08,1
CUST_1349,72,101.47,7255.91,1,3,One Year,Bank Transfer,Young Adult,6,2021-06,0
CUST_1350,1,79.13,9.53,3,7,Month-to-Month,Mailed Check,Young Adult,9,2022-09,1
CUST_1351,48,40.08,1879.85,4,4,Month-to-Month,Electronic Check,Middle Age,6,2022-06,1
CUST_1352,20,51.64,1024.09,5,2,One Year,Credit Card,Middle Age,4,2022-04,0
CUST_1353,13,96.45,1259.01,5,5,Month-to-Month,Mailed Check,Senior,3,2023-03,1
CUST_1354,31,66.62,2051.66,2,3,Month-to-Month,Mailed Check,Middle Age,4,2022-04,0
CUST_1355,16,71.59,1027.65,5,2,One Year,Credit Card,Middle Age,11,2021-11,0
CUST_1356,49,85.18,4252.55,5,5,Month-to-Month,Electronic Check,Young Adult,7,2022-07,1
CUST_1357,55,83.93,4670.47,5,3,Month-to-Month,Electronic Check,Middle Age,8,2022-08,0
CUST_1358,13,75.58,1004.83,3,5,Month-to-Month,Electronic Check,Young Adult,2,2021-02,1
CUST_1359,7,65.83,556.18,3,4,Month-to-Month,Credit Card,Middle Age,9,2023-09,1
CUST_1360,21,63.75,1289.88,2,2,Month-to-Month,Electronic Check,Young Adult,7,2021-07,0
CUST_1361,58,87.16,5149.66,1,3,Month-to-Month,Bank Transfer,Young Adult,7,2021-07,0
CUST_1362,5,81.07,357.09,5,2,Two Year,Electronic Check,Middle Age,12,2022-12,0
CUST_1363,23,64.85,1503.49,1,4,Month-to-Month,Bank Transfer,Young Adult,10,2022-10,1
CUST_1364,23,91.64,2044.03,3,3,Month-to-Month,Electronic Check,Middle Age,4,2022-04,1
CUST_1365,31,67.42,2090.75,5,2,Month-to-Month,Credit Card,Middle Age,7,2022-07,0
CUST_1366,3,52.97,178.22,1,3,Two Year,Credit Card,Senior,2,2021-02,0
CUST_1367,30,54.82,1636.87,1,2,One Year,Bank Transfer,Young Adult,11,2023-11,0
CUST_1368,57,50.43,2910.2,4,3,Month-to-Month,Electronic Check,Young Adult,10,2023-10,0
CUST_1369,4,64.55,263.15,3,2,Month-to-Month,Electronic Check,Senior,3,2022-03,1
CUST_1370,6,94.67,541.9,2,3,Month-to-Month,Electronic Check,Young Adult,2,2022-02,0
CUST_1371,72,53.9,3852.46,2,4,Month-to-Month,Credit Card,Senior,12,2022-12,0
CUST_1372,4,73.77,335.63,4,2,Month-to-Month,Electronic Check,Young Adult,5,2023-05,1
CUST_1373,46,56.87,2583.33,1,0,Month-to-Month,Credit Card,Middle Age,1,2021-01,0
CUST_1374,16,64.79,1082.41,4,0,Month-to-Month,Electronic Check,Young Adult,2,2021-02,0
CUST_1375,6,39.8,299.94,4,1,Month-to-Month,Electronic Check,Middle Age,11,2023-11,1
CUST_1376,49,65.59,3130.47,3,2,Month-to-Month,Bank Transfer,Senior,6,2021-06,0
CUST_1377,14,66.13,982.47,5,1,Month-to-Month,Credit Card,Middle Age,6,2023-06,1
CUST_1378,17,80.81,1476.79,1,1,Month-to-Month,Electronic Check,Middle Age,12,2021-12,0
CUST_1379,10,74.47,757.3,2,4,Two Year,Credit Card,Young Adult,8,2021-08,0
CUST_1380,21,46.03,996.58,2,0,One Year,Bank Transfer,Senior,9,2022-09,0
CUST_1381,4,91.68,418.57,4,3,Two Year,Electronic Check,Middle Age,9,2023-09,1
CUST_1382,11,74.21,802.54,4,3,Month-to-Month,Electronic Check,Young Adult,7,2023-07,1
CUST_1383,72,73.97,5334.95,4,1,Month-to-Month,Credit Card,Young Adult,12,2022-12,0
CUST_1384,7,69.82,423.03,1,2,One Year,Mailed Check,Young Adult,10,2022-10,0
CUST_1385,25,59.64,1497.93,4,2,Month-to-Month,Electronic Check,Young Adult,1,2023-01,0
CUST_1386,9,74.36,694.15,4,0,Month-to-Month,Bank Transfer,Senior,4,2023-04,0
CUST_1387,35,79.51,2808.66,5,3,Month-to-Month,Mailed Check,Middle Age,7,2022-07,1
CUST_1388,3,35.06,158.45,1,3,Month-to-Month,Credit Card,Young Adult,2,2023-02,1
CUST_1389,72,59.22,4225.1,3,3,One Year,Electronic Check,Middle Age,12,2022-12,0
CUST_1390,14,64.9,881.97,3,3,One Year,Bank Transfer,Middle Age,9,2023-09,0
CUST_1391,6,75.12,545.5,5,1,Two Year,Electronic Check,Young Adult,1,2022-01,0
CUST_1392,1,93.87,86.35,2,3,Two Year,Credit Card,Young Adult,9,2023-09,0
CUST_1393,4,54.57,228.28,3,4,Month-to-Month,Electronic Check,Young Adult,7,2023-07,1
CUST_1394,17,60.04,1017.33,1,2,Month-to-Month,Electronic Check,Middle Age,10,2021-10,0
CUST_1395,9,59.75,496.67,2,2,Month-to-Month,Electronic Check,Middle Age,6,2023-06,1
CUST_1396,42,53.97,2347.92,4,7,Month-to-Month,Bank Transfer,Senior,12,2022-12,0
CUST_1397,13,63.06,793.39,1,1,Month-to-Month,Mailed Check,Middle Age,7,2021-07,1
CUST_1398,6,85.42,456.16,2,10,Month-to-Month,Credit Card,Middle Age,2,2022-02,1
CUST_1399,23,48.92,1102.62,3,1,Month-to-Month,Electronic Check,Senior,10,2022-10,0
CUST_1400,29,78.56,2178.15,4,0,One Year,Bank Transfer,Middle Age,12,2022-12,0
CUST_1401,4,35.96,111.28,4,3,Month-to-Month,Credit Card,Middle Age,2,2022-02,1
CUST_1402,4,58.77,186.67,1,3,Month-to-Month,Bank Transfer,Middle Age,3,2023-03,1
CUST_1403,1,63.41,94.28,4,3,Month-to-Month,Credit Card,Middle Age,6,2022-06,1
CUST_1404,31,103.5,3174.83,2,3,One Year,Mailed Check,Middle Age,1,2021-01,0
CUST_1405,26,64.5,1721.39,5,4,One Year,Electronic Check,Middle Age,11,2021-11,0
CUST_1406,15,25.98,459.62,3,1,Month-to-Month,Electronic Check,Middle Age,4,2022-04,1
CUST_1407,44,30.02,1359.94,1,3,Two Year,Electronic Check,Middle Age,8,2023-08,0
CUST_1408,39,70.68,2745.75,5,5,Month-to-Month,Credit Card,Senior,8,2021-08,1
CUST_1409,21,82.28,1734.94,5,2,One Year,Mailed Check,Middle Age,5,2023-05,0
CUST_1410,48,77.51,3644.23,1,3,Month-to-Month,Mailed Check,Young Adult,7,2021-07,0
CUST_1411,5,73.35,360.06,2,2,Month-to-Month,Bank Transfer,Middle Age,5,2022-05,0
CUST_1412,2,93.25,143.48,3,1,Month-to-Month,Electronic Check,Senior,4,2021-04,1
CUST_1413,7,59.21,449.19,1,2,Month-to-Month,Bank Transfer,Middle Age,6,2022-06,1
CUST_1414,1,87.9,216.54,5,5,Two Year,Credit Card,Middle Age,8,2023-08,0
CUST_1415,18,37.36,697.47,5,3,One Year,Mailed Check,Senior,12,2021-12,0
CUST_1416,66,51.9,3325.84,1,1,Month-to-Month,Electronic Check,Middle Age,10,2021-10,0
CUST_1417,1,33.86,15.8,5,1,Month-to-Month,Electronic Check,Senior,1,2022-01,0
CUST_1418,3,64.5,199.62,1,5,Month-to-Month,Bank Transfer,Young Adult,3,2023-03,1
CUST_1419,14,69.07,971.35,1,2,Month-to-Month,Bank Transfer,Senior,4,2022-04,1
CUST_1420,65,72.28,4661.66,3,3,Two Year,Bank Transfer,Young Adult,5,2022-05,0
CUST_1421,9,71.24,653.42,1,5,Month-to-Month,Electronic Check,Middle Age,1,2023-01,1
CUST_1422,16,51.45,761.07,5,0,Month-to-Month,Bank Transfer,Middle Age,9,2022-09,0
CUST_1423,1,66.2,18.95,4,5,Two Year,Bank Transfer,Middle Age,8,2022-08,1
CUST_1424,3,40.05,152.44,3,3,Month-to-Month,Bank Transfer,Senior,2,2023-02,1
CUST_1425,72,97.26,6951.94,5,1,Month-to-Month,Credit Card,Middle Age,5,2021-05,0
CUST_1426,72,63.93,4629.87,5,2,Month-to-Month,Bank Transfer,Young Adult,9,2023-09,0
CUST_1427,1,60.22,0.0,3,3,Month-to-Month,Credit Card,Middle Age,3,2023-03,1
CUST_1428,72,101.78,7416.4,3,4,Month-to-Month,Electronic Check,Middle Age,5,2023-05,0
CUST_1429,24,45.16,1045.13,5,4,Month-to-Month,Credit Card,Middle Age,9,2022-09,1
CUST_1430,48,47.49,2268.34,4,3,One Year,Bank Transfer,Young Adult,6,2023-06,0
CUST_1431,14,48.08,689.65,2,2,One Year,Electronic Check,Young Adult,5,2022-05,0
CUST_1432,17,68.64,1138.61,5,1,One Year,Electronic Check,Middle Age,8,2023-08,0
CUST_1433,16,78.63,1265.25,3,6,Two Year,Bank Transfer,Middle Age,5,2023-05,0
CUST_1434,26,84.79,2233.31,1,5,Month-to-Month,Electronic Check,Senior,9,2022-09,1
CUST_1435,3,120.0,408.03,1,0,Month-to-Month,Electronic Check,Young Adult,11,2022-11,1
CUST_1436,1,25.01,64.58,3,1,One Year,Bank Transfer,Senior,3,2021-03,0
CUST_1437,8,82.17,648.77,3,3,Month-to-Month,Electronic Check,Senior,1,2021-01,0
CUST_1438,29,58.86,1699.61,2,5,Month-to-Month,Electronic Check,Young Adult,4,2022-04,1
CUST_1439,5,58.27,408.81,3,1,Month-to-Month,Credit Card,Middle Age,7,2021-07,0
CUST_1440,26,57.6,1545.09,1,3,One Year,Credit Card,Middle Age,3,2022-03,0
CUST_1441,72,51.82,3684.95,4,5,Month-to-Month,Credit Card,Middle Age,10,2021-10,0
CUST_1442,2,103.69,212.38,3,1,Month-to-Month,Mailed Check,Middle Age,8,2021-08,1
CUST_1443,26,86.85,2241.34,2,3,Month-to-Month,Bank Transfer,Middle Age,2,2022-02,1
CUST_1444,14,70.46,979.67,4,2,One Year,Credit Card,Young Adult,9,2023-09,0
CUST_1445,48,97.02,4595.49,2,5,Month-to-Month,Credit Card,Young Adult,3,2022-03,0
CUST_1446,4,39.75,138.4,4,4,Month-to-Month,Credit Card,Young Adult,11,2021-11,1
CUST_1447,28,43.39,1305.5,3,1,One Year,Electronic Check,Middle Age,6,2021-06,0
CUST_1448,43,26.44,1165.87,1,6,One Year,Mailed Check,Young Adult,7,2022-07,0
CUST_1449,69,56.01,3740.13,4,2,Month-to-Month,Electronic Check,Senior,5,2021-05,0
CUST_1450,27,73.23,2038.05,5,2,Month-to-Month,Bank Transfer,Middle Age,10,2022-10,1
CUST_1451,16,72.06,1207.44,2,4,Month-to-Month,Bank Transfer,Middle Age,5,2021-05,1
CUST_1452,23,72.99,1660.81,4,1,Two Year,Bank Transfer,Senior,1,2021-01,0
CUST_1453,48,41.78,2041.3,2,3,Month-to-Month,Electronic Check,Young Adult,4,2023-04,0
